,country,UNRegion,year,record,cropLand,grazingLand,forestLand,fishingGround,builtupLand,carbon,total,GDP,population,Unnamed: 14,countryCode
21755,Egypt,Africa,1984,EFExportsTotGHA,,,,,,,3493461.863,1398.35,48062000.0,,59.0
21756,Egypt,Africa,1984,EFImportsPerCap,,,,,,,0.62370024,1398.35,48062000.0,,59.0
21757,Egypt,Africa,1984,EFImportsTotGHA,,,,,,,29975969.08,1398.35,48062000.0,,59.0
21758,Egypt,Africa,1984,EFProdPerCap,,,,,,,0.92668353,1398.35,48062000.0,,59.0
21759,Egypt,Africa,1984,EFProdTotGHA,,,,,,,44537800.45,1398.35,48062000.0,,59.0
21760,Egypt,Africa,1985,BiocapPerCap,,,,,,,0.38708174,1451.0,49374000.0,,59.0
21761,Egypt,Africa,1985,BiocapTotGHA,,,,,,,19111696.7,1451.0,49374000.0,,59.0
21762,Egypt,Africa,1985,EFConsPerCap,,,,,,,1.491687165,1451.0,49374000.0,,59.0
21763,Egypt,Africa,1985,EFConsTotGHA,,,,,,,73650264.89,1451.0,49374000.0,,59.0
21764,Egypt,Africa,1985,EFExportsPerCap,,,,,,,0.071433193,1451.0,49374000.0,,59.0
21765,Egypt,Africa,1985,EFExportsTotGHA,,,,,,,3526928.235,1451.0,49374000.0,,59.0
21766,Egypt,Africa,1985,EFImportsPerCap,,,,,,,0.614275629,1451.0,49374000.0,,59.0
21767,Egypt,Africa,1985,EFImportsTotGHA,,,,,,,30329122.53,1451.0,49374000.0,,59.0
21768,Egypt,Africa,1985,EFProdPerCap,,,,,,,0.948844728,1451.0,49374000.0,,59.0
21769,Egypt,Africa,1985,EFProdTotGHA,,,,,,,46848070.6,1451.0,49374000.0,,59.0
21770,Egypt,Africa,1986,BiocapPerCap,,,,,,,0.391574865,1448.91,50748000.0,,59.0
21771,Egypt,Africa,1986,BiocapTotGHA,,,,,,,19871719.25,1448.91,50748000.0,,59.0
21772,Egypt,Africa,1986,EFConsPerCap,,,,,,,1.442461982,1448.91,50748000.0,,59.0
21773,Egypt,Africa,1986,EFConsTotGHA,,,,,,,73202348.0,1448.91,50748000.0,,59.0
21774,Egypt,Africa,1986,EFExportsPerCap,,,,,,,0.061345919,1448.91,50748000.0,,59.0
21775,Egypt,Africa,1986,EFExportsTotGHA,,,,,,,3113194.939,1448.91,50748000.0,,59.0
21776,Egypt,Africa,1986,EFImportsPerCap,,,,,,,0.550918574,1448.91,50748000.0,,59.0
21777,Egypt,Africa,1986,EFImportsTotGHA,,,,,,,27958125.55,1448.91,50748000.0,,59.0
21778,Egypt,Africa,1986,EFProdPerCap,,,,,,,0.952889327,1448.91,50748000.0,,59.0
21779,Egypt,Africa,1986,EFProdTotGHA,,,,,,,48357417.4,1448.91,50748000.0,,59.0
21780,Egypt,Africa,1987,BiocapPerCap,,,,,,,0.410771238,1444.59,52174000.0,,59.0
